0;;;;;;;;;;;
0;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
0;;0;;VCT;;;VCT;;2020-03-14 16:33:00;;
0;;0;;SOM;;;SOM;;2020-03-18 00:53:00;;
0;;0;;SYR;;;SYR;;2020-03-22 22:43:00;;
0;;0;;TLS;;;TLS;;2020-03-22 01:43:00;;
0;;0;USA;USA;;;USA;;2020-03-22 20:43:00;;
0;;0;;UGA;;;UGA;;2020-03-22 01:43:00;;
0;;0;MSR;GBR;;;MSR;;2020-03-18 11:53:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-14 02:33:00;;
0;;0;;CPV;;;CPV;;2020-03-22 11:43:00;;
0;;0;;TLS;;;TLS;;2020-03-22 11:13:00;;
0;;0;GUF;FRA;;;GUF;;2020-03-18 14:33:00;;
0;;0;GLP;FRA;;;GLP;;2020-03-18 14:33:00;;
0;;0;MYT;FRA;;;MYT;;2020-03-18 14:33:00;;
0;;0;REU;FRA;;;REU;;2020-03-18 14:33:00;;
0;;0;;GRL;;;GRL;;2020-03-19 09:33:00;;
0;;0;;GUM;;;GUM;;2020-03-22 08:13:00;;
0;;0;;GGY;;;GGY;;2020-03-17 18:33:00;;
0;;0;;JEY;;;JEY;;2020-03-17 18:33:00;;
0;;0;;PRI;;;PRI;;2020-03-22 22:43:00;;
0;;0;;COG;;;COG;;2020-03-17 21:33:00;;
0;;0;;BHS;;;BHS;;2020-03-19 12:13:00;;
0;;0;;GMB;;;GMB;;2020-03-18 14:13:00;;
